raceId,year,driverId,constructorId,finish_points,grid,position,racer_name,constructor_name,qual_points,teammate_points
351,2010,67,5,0.0,13,14.0,Sébastien Buemi,Toro Rosso,0,0.0
351,2010,810,166,0.0,20,15.0,Lucas di Grassi,Virgin,0,1.0
351,2010,5,205,0.0,19,16.0,Heikki Kovalainen,Lotus,0,0.0
351,2010,10,166,0.0,18,,Timo Glock,Virgin,0,0.0
351,2010,2,15,0.0,14,,Nick Heidfeld,Sauber,0,0.0
351,2010,1,1,0.0,3,,Lewis Hamilton,McLaren,15,0.0
351,2010,32,164,0.0,22,,Christian Klien,HRT,0,0.0
351,2010,155,15,0.0,10,,Kamui Kobayashi,Sauber,1,1.0
351,2010,811,164,0.0,23,,Bruno Senna,HRT,0,1.0
351,2010,15,205,0.0,21,,Jarno Trulli,Lotus,0,1.0
351,2010,24,10,0.0,16,,Vitantonio Liuzzi,Force India,0,1.0
352,2010,20,9,25.0,1,1.0,Sebastian Vettel,Red Bull,25,1.0
352,2010,17,9,18.0,2,2.0,Mark Webber,Red Bull,18,0.0
352,2010,4,6,15.0,4,3.0,Fernando Alonso,Ferrari,12,0.0
352,2010,18,1,12.0,5,4.0,Jenson Button,McLaren,10,1.0
352,2010,1,1,10.0,8,5.0,Lewis Hamilton,McLaren,4,0.0
352,2010,30,131,8.0,10,6.0,Michael Schumacher,Mercedes,1,1.0
352,2010,155,15,6.0,14,7.0,Kamui Kobayashi,Sauber,0,1.0
352,2010,2,15,4.0,11,8.0,Nick Heidfeld,Sauber,0,0.0
352,2010,22,3,2.0,7,9.0,Rubens Barrichello,Williams,6,0.0
352,2010,67,5,1.0,18,10.0,Sébastien Buemi,Toro Rosso,0,1.0
352,2010,153,5,0.0,16,11.0,Jaime Alguersuari,Toro Rosso,0,0.0
352,2010,5,205,0.0,20,12.0,Heikki Kovalainen,Lotus,0,1.0
352,2010,15,205,0.0,19,13.0,Jarno Trulli,Lotus,0,0.0
352,2010,10,166,0.0,22,14.0,Timo Glock,Virgin,0,0.0
352,2010,811,164,0.0,23,15.0,Bruno Senna,HRT,0,1.0
352,2010,29,164,0.0,24,16.0,Sakon Yamamoto,HRT,0,0.0
352,2010,3,131,0.0,6,,Nico Rosberg,Mercedes,8,0.0
352,2010,16,10,0.0,15,,Adrian Sutil,Force India,0,0.0
352,2010,9,4,0.0,3,,Robert Kubica,Renault,15,0.0
352,2010,807,3,0.0,9,,Nico Hülkenberg,Williams,2,1.0
352,2010,13,6,0.0,12,,Felipe Massa,Ferrari,0,1.0
352,2010,808,4,0.0,13,,Vitaly Petrov,Renault,0,1.0
352,2010,24,10,0.0,17,,Vitantonio Liuzzi,Force India,0,1.0
352,2010,810,166,0.0,21,,Lucas di Grassi,Virgin,0,1.0
353,2010,4,6,25.0,3,1.0,Fernando Alonso,Ferrari,15,1.0
353,2010,1,1,18.0,4,2.0,Lewis Hamilton,McLaren,12,1.0
353,2010,13,6,15.0,6,3.0,Felipe Massa,Ferrari,8,0.0
353,2010,30,131,12.0,9,4.0,Michael Schumacher,Mercedes,2,1.0
353,2010,9,4,10.0,8,5.0,Robert Kubica,Renault,4,0.0
353,2010,24,10,8.0,17,6.0,Vitantonio Liuzzi,Force India,0,1.0
353,2010,22,3,6.0,10,7.0,Rubens Barrichello,Williams,1,1.0
353,2010,155,15,4.0,12,8.0,Kamui Kobayashi,Sauber,0,1.0
353,2010,2,15,2.0,13,9.0,Nick Heidfeld,Sauber,0,0.0
353,2010,807,3,1.0,11,10.0,Nico Hülkenberg,Williams,0,0.0
353,2010,153,5,0.0,15,11.0,Jaime Alguersuari,Toro Rosso,0,1.0
353,2010,18,1,0.0,7,12.0,Jenson Button,McLaren,6,0.0
353,2010,5,205,0.0,21,13.0,Heikki Kovalainen,Lotus,0,0.0
353,2010,811,164,0.0,24,14.0,Bruno Senna,HRT,0,1.0
353,2010,29,164,0.0,23,15.0,Sakon Yamamoto,HRT,0,0.0
353,2010,16,10,0.0,14,,Adrian Sutil,Force India,0,0.0
353,2010,20,9,0.0,1,,Sebastian Vettel,Red Bull,25,1.0
353,2010,808,4,0.0,20,,Vitaly Petrov,Renault,0,1.0
353,2010,10,166,0.0,19,,Timo Glock,Virgin,0,0.0
353,2010,67,5,0.0,16,,Sébastien Buemi,Toro Rosso,0,0.0
353,2010,810,166,0.0,22,,Lucas di Grassi,Virgin,0,1.0
353,2010,15,205,0.0,18,,Jarno Trulli,Lotus,0,1.0
353,2010,17,9,0.0,2,,Mark Webber,Red Bull,18,0.0
353,2010,3,131,0.0,5,,Nico Rosberg,Mercedes,10,0.0
354,2010,20,9,25.0,2,1.0,Sebastian Vettel,Red Bull,18,1.0
354,2010,17,9,18.0,3,2.0,Mark Webber,Red Bull,15,0.0
354,2010,4,6,15.0,5,3.0,Fernando Alonso,Ferrari,10,1.0
354,2010,1,1,12.0,4,4.0,Lewis Hamilton,McLaren,12,1.0
354,2010,18,1,10.0,11,5.0,Jenson Button,McLaren,0,0.0
354,2010,3,131,8.0,13,6.0,Nico Rosberg,Mercedes,0,1.0
354,2010,30,131,6.0,8,7.0,Michael Schumacher,Mercedes,4,0.0
354,2010,807,3,4.0,1,8.0,Nico Hülkenberg,Williams,25,1.0
354,2010,9,4,2.0,7,9.0,Robert Kubica,Renault,6,1.0
354,2010,155,15,1.0,12,10.0,Kamui Kobayashi,Sauber,0,1.0
354,2010,153,5,0.0,14,11.0,Jaime Alguersuari,Toro Rosso,0,1.0
354,2010,16,10,0.0,22,12.0,Adrian Sutil,Force India,0,0.0
354,2010,67,5,0.0,19,13.0,Sébastien Buemi,Toro Rosso,0,0.0
354,2010,22,3,0.0,6,14.0,Rubens Barrichello,Williams,8,0.0
354,2010,13,6,0.0,9,15.0,Felipe Massa,Ferrari,2,0.0
354,2010,808,4,0.0,10,16.0,Vitaly Petrov,Renault,1,0.0
354,2010,2,15,0.0,15,17.0,Nick Heidfeld,Sauber,0,0.0
354,2010,5,205,0.0,20,18.0,Heikki Kovalainen,Lotus,0,1.0
354,2010,15,205,0.0,18,19.0,Jarno Trulli,Lotus,0,0.0
354,2010,10,166,0.0,17,20.0,Timo Glock,Virgin,0,0.0
354,2010,811,164,0.0,24,21.0,Bruno Senna,HRT,0,1.0
354,2010,32,164,0.0,23,22.0,Christian Klien,HRT,0,0.0
354,2010,810,166,0.0,21,,Lucas di Grassi,Virgin,0,1.0
354,2010,24,10,0.0,16,,Vitantonio Liuzzi,Force India,0,1.0
355,2010,20,9,25.0,1,1.0,Sebastian Vettel,Red Bull,25,1.0
355,2010,1,1,18.0,2,2.0,Lewis Hamilton,McLaren,18,1.0
355,2010,18,1,15.0,4,3.0,Jenson Button,McLaren,12,0.0
355,2010,3,131,12.0,9,4.0,Nico Rosberg,Mercedes,2,0.0
355,2010,9,4,10.0,11,5.0,Robert Kubica,Renault,0,1.0
355,2010,808,4,8.0,10,6.0,Vitaly Petrov,Renault,1,0.0
355,2010,4,6,6.0,3,7.0,Fernando Alonso,Ferrari,15,1.0
355,2010,17,9,4.0,5,8.0,Mark Webber,Red Bull,10,0.0
355,2010,153,5,2.0,17,9.0,Jaime Alguersuari,Toro Rosso,0,1.0
355,2010,13,6,1.0,6,10.0,Felipe Massa,Ferrari,8,0.0
355,2010,2,15,0.0,14,11.0,Nick Heidfeld,Sauber,0,1.0
355,2010,22,3,0.0,7,12.0,Rubens Barrichello,Williams,6,1.0
355,2010,16,10,0.0,13,13.0,Adrian Sutil,Force India,0,0.0
355,2010,155,15,0.0,12,14.0,Kamui Kobayashi,Sauber,0,0.0
355,2010,67,5,0.0,18,15.0,Sébastien Buemi,Toro Rosso,0,0.0
355,2010,807,3,0.0,15,16.0,Nico Hülkenberg,Williams,0,0.0
355,2010,5,205,0.0,20,17.0,Heikki Kovalainen,Lotus,0,1.0
355,2010,810,166,0.0,22,18.0,Lucas di Grassi,Virgin,0,1.0
355,2010,811,164,0.0,23,19.0,Bruno Senna,HRT,0,1.0
355,2010,32,164,0.0,24,20.0,Christian Klien,HRT,0,0.0
355,2010,15,205,0.0,19,21.0,Jarno Trulli,Lotus,0,0.0
355,2010,10,166,0.0,21,,Timo Glock,Virgin,0,0.0
355,2010,30,131,0.0,8,,Michael Schumacher,Mercedes,4,1.0
355,2010,24,10,0.0,16,,Vitantonio Liuzzi,Force India,0,1.0
841,2011,20,9,25.0,1,1.0,Sebastian Vettel,Red Bull,25,1.0
841,2011,1,1,18.0,2,2.0,Lewis Hamilton,McLaren,18,1.0
841,2011,808,4,15.0,6,3.0,Vitaly Petrov,Renault,8,1.0
841,2011,4,6,12.0,5,4.0,Fernando Alonso,Ferrari,10,1.0
841,2011,17,9,10.0,3,5.0,Mark Webber,Red Bull,15,0.0
841,2011,18,1,8.0,4,6.0,Jenson Button,McLaren,12,0.0
841,2011,13,6,6.0,8,7.0,Felipe Massa,Ferrari,4,0.0
841,2011,67,5,4.0,10,8.0,Sébastien Buemi,Toro Rosso,1,1.0
841,2011,16,10,2.0,16,9.0,Adrian Sutil,Force India,0,1.0
841,2011,814,10,1.0,14,10.0,Paul di Resta,Force India,0,0.0
841,2011,153,5,0.0,12,11.0,Jaime Alguersuari,Toro Rosso,0,0.0
841,2011,2,4,0.0,18,12.0,Nick Heidfeld,Renault,0,0.0
841,2011,15,205,0.0,20,13.0,Jarno Trulli,Lotus,0,1.0
841,2011,816,166,0.0,22,14.0,Jérôme d'Ambrosio,Virgin,0,1.0
841,2011,10,166,0.0,21,,Timo Glock,Virgin,0,0.0
841,2011,22,3,0.0,17,,Rubens Barrichello,Williams,0,0.0
841,2011,3,131,0.0,7,,Nico Rosberg,Mercedes,6,0.0
841,2011,5,205,0.0,19,,Heikki Kovalainen,Lotus,0,0.0
841,2011,30,131,0.0,11,,Michael Schumacher,Mercedes,0,1.0
841,2011,813,3,0.0,15,,Pastor Maldonado,Williams,0,1.0
841,2011,155,15,0.0,9,,Kamui Kobayashi,Sauber,2,0.0
841,2011,815,15,0.0,13,,Sergio Pérez,Sauber,0,1.0
841,2011,24,164,0.0,0,,Vitantonio Liuzzi,HRT,0,0.0
841,2011,39,164,0.0,0,,Narain Karthikeyan,HRT,0,1.0
842,2011,20,9,25.0,1,1.0,Sebastian Vettel,Red Bull,25,1.0
842,2011,18,1,18.0,4,2.0,Jenson Button,McLaren,12,1.0
842,2011,2,4,15.0,6,3.0,Nick Heidfeld,Renault,8,1.0
842,2011,17,9,12.0,3,4.0,Mark Webber,Red Bull,15,0.0
842,2011,13,6,10.0,7,5.0,Felipe Massa,Ferrari,6,1.0
842,2011,4,6,8.0,5,6.0,Fernando Alonso,Ferrari,10,0.0
842,2011,155,15,6.0,10,7.0,Kamui Kobayashi,Sauber,1,0.0
842,2011,1,1,4.0,2,8.0,Lewis Hamilton,McLaren,18,0.0
842,2011,30,131,2.0,11,9.0,Michael Schumacher,Mercedes,0,1.0
842,2011,814,10,1.0,14,10.0,Paul di Resta,Force India,0,1.0
842,2011,16,10,0.0,17,11.0,Adrian Sutil,Force India,0,0.0
842,2011,3,131,0.0,9,12.0,Nico Rosberg,Mercedes,2,0.0
842,2011,67,5,0.0,12,13.0,Sébastien Buemi,Toro Rosso,0,1.0
842,2011,153,5,0.0,13,14.0,Jaime Alguersuari,Toro Rosso,0,0.0
842,2011,5,205,0.0,19,15.0,Heikki Kovalainen,Lotus,0,0.0
842,2011,10,166,0.0,21,16.0,Timo Glock,Virgin,0,0.0
842,2011,808,4,0.0,8,17.0,Vitaly Petrov,Renault,4,0.0
842,2011,24,164,0.0,23,,Vitantonio Liuzzi,HRT,0,0.0
842,2011,816,166,0.0,22,,Jérôme d'Ambrosio,Virgin,0,1.0
842,2011,15,205,0.0,20,,Jarno Trulli,Lotus,0,1.0
842,2011,815,15,0.0,16,,Sergio Pérez,Sauber,0,1.0
842,2011,22,3,0.0,15,,Rubens Barrichello,Williams,0,0.0
842,2011,39,164,0.0,24,,Narain Karthikeyan,HRT,0,1.0
842,2011,813,3,0.0,18,,Pastor Maldonado,Williams,0,1.0
843,2011,1,1,25.0,3,1.0,Lewis Hamilton,McLaren,15,1.0
843,2011,20,9,18.0,1,2.0,Sebastian Vettel,Red Bull,25,1.0
843,2011,17,9,15.0,18,3.0,Mark Webber,Red Bull,0,0.0
843,2011,18,1,12.0,2,4.0,Jenson Button,McLaren,18,0.0
843,2011,3,131,10.0,4,5.0,Nico Rosberg,Mercedes,12,1.0
843,2011,13,6,8.0,6,6.0,Felipe Massa,Ferrari,8,1.0
843,2011,4,6,6.0,5,7.0,Fernando Alonso,Ferrari,10,0.0
843,2011,30,131,4.0,14,8.0,Michael Schumacher,Mercedes,0,0.0
843,2011,808,4,2.0,10,9.0,Vitaly Petrov,Renault,1,1.0
843,2011,155,15,1.0,13,10.0,Kamui Kobayashi,Sauber,0,1.0
843,2011,814,10,0.0,8,11.0,Paul di Resta,Force India,4,1.0
843,2011,2,4,0.0,16,12.0,Nick Heidfeld,Renault,0,0.0
843,2011,22,3,0.0,15,13.0,Rubens Barrichello,Williams,0,1.0
843,2011,67,5,0.0,9,14.0,Sébastien Buemi,Toro Rosso,2,0.0
843,2011,16,10,0.0,11,15.0,Adrian Sutil,Force India,0,0.0
843,2011,5,205,0.0,19,16.0,Heikki Kovalainen,Lotus,0,1.0
843,2011,815,15,0.0,12,17.0,Sergio Pérez,Sauber,0,0.0
843,2011,813,3,0.0,17,18.0,Pastor Maldonado,Williams,0,0.0
843,2011,15,205,0.0,20,19.0,Jarno Trulli,Lotus,0,0.0
843,2011,816,166,0.0,21,20.0,Jérôme d'Ambrosio,Virgin,0,1.0
843,2011,10,166,0.0,22,21.0,Timo Glock,Virgin,0,0.0
843,2011,24,164,0.0,23,22.0,Vitantonio Liuzzi,HRT,0,1.0
843,2011,39,164,0.0,24,23.0,Narain Karthikeyan,HRT,0,0.0
843,2011,153,5,0.0,7,,Jaime Alguersuari,Toro Rosso,6,1.0
844,2011,20,9,25.0,1,1.0,Sebastian Vettel,Red Bull,25,1.0
844,2011,17,9,18.0,2,2.0,Mark Webber,Red Bull,18,0.0
844,2011,4,6,15.0,5,3.0,Fernando Alonso,Ferrari,10,1.0
844,2011,1,1,12.0,4,4.0,Lewis Hamilton,McLaren,12,1.0
844,2011,3,131,10.0,3,5.0,Nico Rosberg,Mercedes,15,1.0
844,2011,18,1,8.0,6,6.0,Jenson Button,McLaren,8,0.0
844,2011,2,4,6.0,9,7.0,Nick Heidfeld,Renault,2,1.0
844,2011,808,4,4.0,7,8.0,Vitaly Petrov,Renault,6,0.0
844,2011,67,5,2.0,16,9.0,Sébastien Buemi,Toro Rosso,0,1.0
844,2011,155,15,1.0,24,10.0,Kamui Kobayashi,Sauber,0,1.0
844,2011,13,6,0.0,10,11.0,Felipe Massa,Ferrari,1,0.0
844,2011,30,131,0.0,8,12.0,Michael Schumacher,Mercedes,4,0.0
844,2011,16,10,0.0,12,13.0,Adrian Sutil,Force India,0,0.0
844,2011,815,15,0.0,15,14.0,Sergio Pérez,Sauber,0,0.0
844,2011,22,3,0.0,11,15.0,Rubens Barrichello,Williams,0,1.0
844,2011,153,5,0.0,17,16.0,Jaime Alguersuari,Toro Rosso,0,0.0
844,2011,813,3,0.0,14,17.0,Pastor Maldonado,Williams,0,0.0
844,2011,15,205,0.0,19,18.0,Jarno Trulli,Lotus,0,1.0
844,2011,5,205,0.0,18,19.0,Heikki Kovalainen,Lotus,0,0.0
844,2011,816,166,0.0,23,20.0,Jérôme d'Ambrosio,Virgin,0,1.0
844,2011,39,164,0.0,22,21.0,Narain Karthikeyan,HRT,0,1.0
844,2011,24,164,0.0,20,22.0,Vitantonio Liuzzi,HRT,0,0.0
844,2011,814,10,0.0,13,,Paul di Resta,Force India,0,1.0
844,2011,10,166,0.0,21,,Timo Glock,Virgin,0,0.0
845,2011,20,9,25.0,2,1.0,Sebastian Vettel,Red Bull,18,1.0
845,2011,1,1,18.0,3,2.0,Lewis Hamilton,McLaren,15,1.0
845,2011,18,1,15.0,5,3.0,Jenson Button,McLaren,10,0.0
845,2011,17,9,12.0,1,4.0,Mark Webber,Red Bull,25,0.0
845,2011,4,6,10.0,4,5.0,Fernando Alonso,Ferrari,12,0.0
845,2011,30,131,8.0,10,6.0,Michael Schumacher,Mercedes,1,1.0
845,2011,3,131,6.0,7,7.0,Nico Rosberg,Mercedes,6,0.0
845,2011,2,4,4.0,24,8.0,Nick Heidfeld,Renault,0,1.0
845,2011,815,15,2.0,12,9.0,Sergio Pérez,Sauber,0,1.0
845,2011,155,15,1.0,14,10.0,Kamui Kobayashi,Sauber,0,0.0
845,2011,808,4,0.0,6,11.0,Vitaly Petrov,Renault,8,0.0
845,2011,814,10,0.0,16,12.0,Paul di Resta,Force India,0,1.0
845,2011,16,10,0.0,17,13.0,Adrian Sutil,Force India,0,0.0
845,2011,67,5,0.0,11,14.0,Sébastien Buemi,Toro Rosso,0,1.0
845,2011,813,3,0.0,9,15.0,Pastor Maldonado,Williams,2,1.0
845,2011,153,5,0.0,13,16.0,Jaime Alguersuari,Toro Rosso,0,0.0
845,2011,22,3,0.0,19,17.0,Rubens Barrichello,Williams,0,0.0
845,2011,15,205,0.0,18,18.0,Jarno Trulli,Lotus,0,1.0
845,2011,10,166,0.0,20,19.0,Timo Glock,Virgin,0,1.0
845,2011,816,166,0.0,23,20.0,Jérôme d'Ambrosio,Virgin,0,0.0
845,2011,39,164,0.0,22,21.0,Narain Karthikeyan,HRT,0,1.0
845,2011,13,6,0.0,8,,Felipe Massa,Ferrari,4,1.0
845,2011,5,205,0.0,15,,Heikki Kovalainen,Lotus,0,0.0
845,2011,24,164,0.0,21,,Vitantonio Liuzzi,HRT,0,0.0
846,2011,20,9,25.0,1,1.0,Sebastian Vettel,Red Bull,25,1.0
846,2011,4,6,18.0,4,2.0,Fernando Alonso,Ferrari,12,0.0
846,2011,18,1,15.0,2,3.0,Jenson Button,McLaren,18,1.0
846,2011,17,9,12.0,3,4.0,Mark Webber,Red Bull,15,0.0
846,2011,155,15,10.0,12,5.0,Kamui Kobayashi,Sauber,0,0.0
846,2011,1,1,8.0,9,6.0,Lewis Hamilton,McLaren,2,0.0
846,2011,16,10,6.0,14,7.0,Adrian Sutil,Force India,0,1.0
846,2011,2,4,4.0,15,8.0,Nick Heidfeld,Renault,0,0.0
846,2011,22,3,2.0,11,9.0,Rubens Barrichello,Williams,0,1.0
846,2011,67,5,1.0,16,10.0,Sébastien Buemi,Toro Rosso,0,0.0
846,2011,3,131,0.0,7,11.0,Nico Rosberg,Mercedes,6,0.0
846,2011,814,10,0.0,13,12.0,Paul di Resta,Force India,0,0.0
846,2011,15,205,0.0,18,13.0,Jarno Trulli,Lotus,0,1.0
846,2011,5,205,0.0,17,14.0,Heikki Kovalainen,Lotus,0,0.0
846,2011,816,166,0.0,21,15.0,Jérôme d'Ambrosio,Virgin,0,1.0
846,2011,24,164,0.0,23,16.0,Vitantonio Liuzzi,HRT,0,1.0
846,2011,39,164,0.0,22,17.0,Narain Karthikeyan,HRT,0,0.0
846,2011,813,3,0.0,8,18.0,Pastor Maldonado,Williams,4,0.0
846,2011,808,4,0.0,10,,Vitaly Petrov,Renault,1,1.0
846,2011,153,5,0.0,19,,Jaime Alguersuari,Toro Rosso,0,1.0
846,2011,13,6,0.0,6,,Felipe Massa,Ferrari,8,1.0
846,2011,30,131,0.0,5,,Michael Schumacher,Mercedes,10,1.0
846,2011,10,166,0.0,20,,Timo Glock,Virgin,0,0.0
846,2011,815,15,0.0,0,,Sergio Pérez,Sauber,0,1.0
847,2011,18,1,25.0,7,1.0,Jenson Button,McLaren,6,1.0
847,2011,20,9,18.0,1,2.0,Sebastian Vettel,Red Bull,25,1.0
847,2011,17,9,15.0,4,3.0,Mark Webber,Red Bull,12,0.0
847,2011,30,131,12.0,8,4.0,Michael Schumacher,Mercedes,4,1.0
847,2011,808,4,10.0,10,5.0,Vitaly Petrov,Renault,1,1.0
847,2011,13,6,8.0,3,6.0,Felipe Massa,Ferrari,15,1.0
847,2011,155,15,6.0,13,7.0,Kamui Kobayashi,Sauber,0,1.0
847,2011,153,5,4.0,24,8.0,Jaime Alguersuari,Toro Rosso,0,1.0
847,2011,22,3,2.0,16,9.0,Rubens Barrichello,Williams,0,0.0
847,2011,67,5,1.0,15,10.0,Sébastien Buemi,Toro Rosso,0,0.0
847,2011,3,131,0.0,6,11.0,Nico Rosberg,Mercedes,8,0.0
847,2011,37,15,0.0,17,12.0,Pedro de la Rosa,Sauber,0,0.0
847,2011,24,164,0.0,20,13.0,Vitantonio Liuzzi,HRT,0,1.0
847,2011,39,164,0.0,22,14.0,Narain Karthikeyan,HRT,0,0.0
847,2011,816,166,0.0,23,15.0,Jérôme d'Ambrosio,Virgin,0,1.0
847,2011,10,166,0.0,21,16.0,Timo Glock,Virgin,0,0.0
847,2011,15,205,0.0,18,17.0,Jarno Trulli,Lotus,0,1.0
847,2011,814,10,0.0,11,18.0,Paul di Resta,Force India,0,1.0
847,2011,813,3,0.0,12,,Pastor Maldonado,Williams,0,1.0
847,2011,2,4,0.0,9,,Nick Heidfeld,Renault,2,0.0
847,2011,16,10,0.0,14,,Adrian Sutil,Force India,0,0.0
847,2011,4,6,0.0,2,,Fernando Alonso,Ferrari,18,0.0
847,2011,5,205,0.0,19,,Heikki Kovalainen,Lotus,0,0.0
847,2011,1,1,0.0,5,,Lewis Hamilton,McLaren,10,0.0
848,2011,20,9,25.0,1,1.0,Sebastian Vettel,Red Bull,25,1.0
848,2011,4,6,18.0,4,2.0,Fernando Alonso,Ferrari,12,1.0
848,2011,17,9,15.0,2,3.0,Mark Webber,Red Bull,18,0.0
848,2011,1,1,12.0,3,4.0,Lewis Hamilton,McLaren,15,1.0
848,2011,13,6,10.0,5,5.0,Felipe Massa,Ferrari,10,0.0
848,2011,18,1,8.0,6,6.0,Jenson Button,McLaren,8,0.0
848,2011,3,131,6.0,7,7.0,Nico Rosberg,Mercedes,6,1.0
848,2011,153,5,4.0,18,8.0,Jaime Alguersuari,Toro Rosso,0,1.0
848,2011,16,10,2.0,10,9.0,Adrian Sutil,Force India,1,1.0
848,2011,2,4,1.0,9,10.0,Nick Heidfeld,Renault,2,1.0
848,2011,815,15,0.0,16,11.0,Sergio Pérez,Sauber,0,1.0
848,2011,22,3,0.0,13,12.0,Rubens Barrichello,Williams,0,1.0
848,2011,67,5,0.0,17,13.0,Sébastien Buemi,Toro Rosso,0,0.0
848,2011,814,10,0.0,12,14.0,Paul di Resta,Force India,0,0.0
848,2011,808,4,0.0,11,15.0,Vitaly Petrov,Renault,0,0.0
848,2011,155,15,0.0,14,16.0,Kamui Kobayashi,Sauber,0,0.0
848,2011,30,131,0.0,8,17.0,Michael Schumacher,Mercedes,4,0.0
848,2011,813,3,0.0,15,18.0,Pastor Maldonado,Williams,0,0.0
848,2011,5,205,0.0,19,19.0,Heikki Kovalainen,Lotus,0,1.0
848,2011,15,205,0.0,20,20.0,Jarno Trulli,Lotus,0,0.0
848,2011,10,166,0.0,21,21.0,Timo Glock,Virgin,0,1.0
848,2011,816,166,0.0,23,22.0,Jérôme d'Ambrosio,Virgin,0,0.0
848,2011,24,164,0.0,22,23.0,Vitantonio Liuzzi,HRT,0,1.0
848,2011,39,164,0.0,24,24.0,Narain Karthikeyan,HRT,0,0.0
849,2011,4,6,25.0,3,1.0,Fernando Alonso,Ferrari,15,1.0
849,2011,20,9,18.0,2,2.0,Sebastian Vettel,Red Bull,18,1.0
849,2011,17,9,15.0,1,3.0,Mark Webber,Red Bull,25,0.0
849,2011,1,1,12.0,10,4.0,Lewis Hamilton,McLaren,1,0.0
849,2011,13,6,10.0,4,5.0,Felipe Massa,Ferrari,12,0.0
849,2011,3,131,8.0,9,6.0,Nico Rosberg,Mercedes,2,1.0
849,2011,815,15,6.0,12,7.0,Sergio Pérez,Sauber,0,1.0
849,2011,2,4,4.0,16,8.0,Nick Heidfeld,Renault,0,1.0
849,2011,30,131,2.0,13,9.0,Michael Schumacher,Mercedes,0,0.0
849,2011,153,5,1.0,18,10.0,Jaime Alguersuari,Toro Rosso,0,1.0
849,2011,16,10,0.0,11,11.0,Adrian Sutil,Force India,0,1.0
849,2011,808,4,0.0,14,12.0,Vitaly Petrov,Renault,0,0.0
849,2011,22,3,0.0,15,13.0,Rubens Barrichello,Williams,0,1.0
849,2011,813,3,0.0,7,14.0,Pastor Maldonado,Williams,6,0.0
849,2011,814,10,0.0,6,15.0,Paul di Resta,Force India,8,0.0
849,2011,10,166,0.0,20,16.0,Timo Glock,Virgin,0,1.0
849,2011,816,166,0.0,22,17.0,Jérôme d'Ambrosio,Virgin,0,0.0
849,2011,24,164,0.0,23,18.0,Vitantonio Liuzzi,HRT,0,1.0
849,2011,817,164,0.0,24,19.0,Daniel Ricciardo,HRT,0,0.0
849,2011,18,1,0.0,5,,Jenson Button,McLaren,10,1.0
849,2011,67,5,0.0,19,,Sébastien Buemi,Toro Rosso,0,0.0
849,2011,155,15,0.0,8,,Kamui Kobayashi,Sauber,4,0.0
849,2011,15,205,0.0,21,,Jarno Trulli,Lotus,0,1.0
849,2011,5,205,0.0,17,,Heikki Kovalainen,Lotus,0,0.0
850,2011,1,1,25.0,2,1.0,Lewis Hamilton,McLaren,18,0.0
850,2011,4,6,18.0,4,2.0,Fernando Alonso,Ferrari,12,1.0
850,2011,17,9,15.0,1,3.0,Mark Webber,Red Bull,25,1.0
850,2011,20,9,12.0,3,4.0,Sebastian Vettel,Red Bull,15,0.0
850,2011,13,6,10.0,5,5.0,Felipe Massa,Ferrari,10,0.0
850,2011,16,10,8.0,8,6.0,Adrian Sutil,Force India,4,1.0
850,2011,3,131,6.0,6,7.0,Nico Rosberg,Mercedes,8,1.0
850,2011,30,131,4.0,10,8.0,Michael Schumacher,Mercedes,1,0.0
850,2011,155,15,2.0,17,9.0,Kamui Kobayashi,Sauber,0,1.0
850,2011,808,4,1.0,9,10.0,Vitaly Petrov,Renault,2,1.0
850,2011,815,15,0.0,15,11.0,Sergio Pérez,Sauber,0,0.0
850,2011,153,5,0.0,16,12.0,Jaime Alguersuari,Toro Rosso,0,1.0
850,2011,814,10,0.0,12,13.0,Paul di Resta,Force India,0,0.0
850,2011,813,3,0.0,13,14.0,Pastor Maldonado,Williams,0,1.0
850,2011,67,5,0.0,24,15.0,Sébastien Buemi,Toro Rosso,0,0.0
850,2011,5,205,0.0,18,16.0,Heikki Kovalainen,Lotus,0,1.0
850,2011,10,166,0.0,19,17.0,Timo Glock,Virgin,0,1.0
850,2011,816,166,0.0,21,18.0,Jérôme d'Ambrosio,Virgin,0,0.0
850,2011,817,164,0.0,22,19.0,Daniel Ricciardo,HRT,0,1.0
850,2011,812,205,0.0,20,20.0,Karun Chandhok,Lotus,0,0.0
850,2011,24,164,0.0,23,,Vitantonio Liuzzi,HRT,0,0.0
850,2011,18,1,0.0,7,,Jenson Button,McLaren,6,1.0
850,2011,22,3,0.0,14,,Rubens Barrichello,Williams,0,0.0
850,2011,2,4,0.0,11,,Nick Heidfeld,Renault,0,0.0
851,2011,18,1,25.0,3,1.0,Jenson Button,McLaren,15,1.0
851,2011,20,9,18.0,1,2.0,Sebastian Vettel,Red Bull,25,1.0
851,2011,4,6,15.0,5,3.0,Fernando Alonso,Ferrari,10,1.0
851,2011,1,1,12.0,2,4.0,Lewis Hamilton,McLaren,18,0.0
851,2011,17,9,10.0,6,5.0,Mark Webber,Red Bull,8,0.0
851,2011,13,6,8.0,4,6.0,Felipe Massa,Ferrari,12,0.0
851,2011,814,10,6.0,11,7.0,Paul di Resta,Force India,0,1.0
851,2011,67,5,4.0,23,8.0,Sébastien Buemi,Toro Rosso,0,1.0
851,2011,3,131,2.0,7,9.0,Nico Rosberg,Mercedes,6,0.0
